,framework,login,seguidores,numero_prs_criados,numero_merges,numero_prs_criado_mergeado,numero_prs_criado_n_mergeado,numero_prs_n_mergeado_fechado,numero_prs_fechado,numero_merges_exclude_auto_merge,numero_revisoes_exclude_auto_revisado,auto_revisado,tempo experiencia(dias)
1014,AWS,vikeshpandey,,0,0,0,0,0,0,0,0,0,267
1015,AWS,samir-souza,67.0,0,2,0,0,0,2,2,2,0,56
1016,AWS,mehdiaws,,0,0,0,0,0,0,0,0,0,56
1017,AWS,ryanbrand,,0,0,0,0,0,0,0,0,0,56
1018,AWS,sagulati,0.0,0,4,0,0,0,4,4,4,0,75
1019,AWS,emrnotebooks,0.0,0,14,0,0,1,15,14,15,0,100
1020,AWS,snehab14,0.0,0,1,0,0,0,1,1,1,0,0
1021,AWS,nicosang-aws,,0,0,0,0,0,0,0,0,0,0
1022,AWS,MithilShah,16.0,0,4,0,0,0,4,4,4,0,93
1023,AWS,kcoleman731,38.0,0,1,0,0,0,1,1,1,0,0
1024,AWS,Zvikan,,0,0,0,0,0,0,0,0,0,0
1025,AWS,askulkarni2,16.0,0,2,0,0,0,2,2,2,0,0
1026,AWS,UlaganathanNamachivayam,0.0,0,1,0,0,0,1,1,1,0,0
1027,AWS,automartin5000,3.0,0,2,0,0,0,2,2,2,0,8
1028,AWS,cheefoo,,0,0,0,0,0,0,0,0,0,8
1029,AWS,sushanthmangalore,,0,0,0,0,0,0,0,0,0,8
1030,AWS,paragbhingre,,0,0,0,0,0,0,0,0,0,8
1031,AWS,allisaurus,,0,0,0,0,0,0,0,0,0,8
1032,AWS,michaelhsieh42,,0,0,0,0,0,0,0,0,0,8
1033,AWS,andskli,10.0,0,1,0,0,0,1,1,1,0,0
1034,AWS,pchot,,0,0,0,0,0,0,0,0,0,0
1035,AWS,shahzadhuq,,0,0,0,0,0,0,0,0,0,0
1036,AWS,mbednarzAWS,0.0,0,2,0,0,0,2,2,2,0,5
1037,AWS,valter-silva-au,10.0,0,1,0,0,0,1,1,1,0,0
1038,AWS,murtyc,,0,0,0,0,0,0,0,0,0,0
1039,AWS,LeviSklaroff,,0,0,0,0,0,0,0,0,0,0
1040,AWS,manasisurve,,0,0,0,0,0,0,0,0,0,0
1041,AWS,harshitOberoi,,0,0,0,0,0,0,0,0,0,0
1042,AWS,ldai1,,0,0,0,0,0,0,0,0,0,0
1043,AWS,garyzhon,,0,0,0,0,0,0,0,0,0,0
1044,AWS,dpwspoon,,0,0,0,0,0,0,0,0,0,0
1045,AWS,adam-imeson,,0,0,0,0,0,0,0,0,0,0
1046,AWS,vgkowski,9.0,0,4,0,0,0,4,4,4,0,121
1047,AWS,van-vothanh,,0,0,0,0,0,0,0,0,0,121
1048,AWS,JasperW01,2.0,0,2,0,0,1,3,2,3,0,102
1049,AWS,crabba,,0,0,0,0,0,0,0,0,0,102
1050,AWS,f7o,17.0,0,1,0,0,1,2,1,2,0,45
1051,AWS,weichihl,0.0,0,2,0,0,0,2,2,2,0,21
1052,AWS,awsa2ron,,0,0,0,0,0,0,0,0,0,21
1053,AWS,kukielp,,0,0,0,0,0,0,0,0,0,21
1054,AWS,literalice,33.0,0,1,0,0,0,1,1,1,0,0
1055,AWS,konokenj,0.0,0,1,0,0,0,1,1,1,0,0
1056,AWS,ohmurayu,,0,0,0,0,0,0,0,0,0,0
1057,AWS,nabuskey,1.0,0,2,0,0,0,2,2,2,0,6
1058,AWS,vinayhanumaiah,1.0,0,1,0,0,0,1,1,1,0,0
1059,AWS,isaiahsal,,0,0,0,0,0,0,0,0,0,0
1060,AWS,glyfnet,4.0,0,2,0,0,0,2,2,2,0,2
1061,AWS,t6nn,1.0,0,2,0,0,0,2,2,2,0,9
1062,AWS,maldalx,,0,0,0,0,0,0,0,0,0,9
1063,AWS,be-meyer,,0,0,0,0,0,0,0,0,0,9
1064,AWS,clinmatt,,0,0,0,0,0,0,0,0,0,9
1065,AWS,gjohnson,,0,0,0,0,0,0,0,0,0,9
1066,AWS,adhorn,,0,0,0,0,0,0,0,0,0,9
1067,AWS,kaizio,,0,0,0,0,0,0,0,0,0,9
1068,AWS,yiangmeng,,0,0,0,0,0,0,0,0,0,9
1069,AWS,ferngus,,0,0,0,0,0,0,0,0,0,9
1070,AWS,athewsey,8.0,0,6,0,0,0,6,6,6,0,187
1071,AWS,mznzhi,,0,0,0,0,0,0,0,0,0,187
1072,AWS,hasanp87,3.0,0,1,0,0,0,1,1,1,0,0
1073,AWS,jeffsec-aws,2.0,0,1,0,0,0,1,1,1,0,0
1074,AWS,tmokmss,,0,0,0,0,0,0,0,0,0,0
1075,AWS,zentahori,,0,0,0,0,0,0,0,0,0,0
1076,AWS,akozd,,0,0,0,0,0,0,0,0,0,0
1077,AWS,dooreaga,,0,0,0,0,0,0,0,0,0,0
1078,AWS,fbouteruche,,0,0,0,0,0,0,0,0,0,0
1079,AWS,melinaschweizer,,0,0,0,0,0,0,0,0,0,0
1080,AWS,alex-m-aws,,0,0,0,0,0,0,0,0,0,0
1081,AWS,Marinaburkhardt,,0,0,0,0,0,0,0,0,0,0
1082,AWS,dylan-tong-aws,11.0,0,1,0,0,0,1,1,1,0,0
1083,AWS,oranie,,0,0,0,0,0,0,0,0,0,0
1084,AWS,xparticle,,0,0,0,0,0,0,0,0,0,0
1085,AWS,yapweiyih,,0,0,0,0,0,0,0,0,0,0
1086,AWS,kkeli,,0,0,0,0,0,0,0,0,0,0
1087,AWS,kthomas-amzn,,0,0,0,0,0,0,0,0,0,0
1088,AWS,farrdoug,2.0,0,1,0,0,0,1,1,1,0,0
1089,AWS,hgrgic,,0,0,0,0,0,0,0,0,0,0
1090,AWS,lpiedade,8.0,0,3,0,0,1,4,3,4,0,43
1091,AWS,karengryg,,0,0,0,0,0,0,0,0,0,43
1092,AWS,diggory-briercliffe,,0,0,0,0,0,0,0,0,0,43
1093,AWS,w0rks74710n,4.0,0,1,0,0,0,1,1,1,0,0
1094,AWS,davidhessler,,0,0,0,0,0,0,0,0,0,0
1095,AWS,robbiecooray1,,0,0,0,0,0,0,0,0,0,0
1096,AWS,code2648,,0,0,0,0,0,0,0,0,0,0
1097,AWS,fbdo,15.0,0,1,0,0,0,1,1,1,0,0
1098,AWS,hkford,,0,0,0,0,0,0,0,0,0,0
1099,AWS,str3tch,,0,0,0,0,0,0,0,0,0,0
1100,AWS,tbrand,98.0,0,4,0,0,0,4,4,4,0,5
1101,AWS,wellsiau-aws,1.0,0,3,0,0,0,3,3,3,0,25
1102,AWS,nragusa,8.0,0,1,0,0,0,1,1,1,0,0
1103,AWS,sandeepveldi,1.0,0,1,0,0,0,1,1,1,0,0
1104,AWS,awssteph,,0,0,0,0,0,0,0,0,0,0
1105,AWS,rsvenkatesh,,0,0,0,0,0,0,0,0,0,0
1106,AWS,fl0yd,,0,0,0,0,0,0,0,0,0,0
1107,AWS,mattegab,,0,0,0,0,0,0,0,0,0,0
1108,AWS,virendhar-aws,,0,0,0,0,0,0,0,0,0,0
1109,AWS,adampalm,,0,0,0,0,0,0,0,0,0,0
1110,AWS,snvz,,0,0,0,0,0,0,0,0,0,0
1111,AWS,cmlccie,,0,0,0,0,0,0,0,0,0,0
1112,AWS,shapirov103,3.0,0,2,0,0,0,2,2,2,0,27
1113,AWS,durdina,0.0,0,13,0,0,0,13,13,13,0,122
1114,AWS,enricosarto,,0,0,0,0,0,0,0,0,0,122
1115,AWS,nikaviam,,0,0,0,0,0,0,0,0,0,122
1116,AWS,nitin-tiwari,,0,0,0,0,0,0,0,0,0,122
1117,AWS,amirkaws,,0,0,0,0,0,0,0,0,0,122
1118,AWS,aruthom,,0,0,0,0,0,0,0,0,0,122
